Date_Time,LatDDMMmm,LongDDMMmm,UTC,SOG,COG,Date_Time,Temp,SpCond,Salinity,DOsat,DOConc,DOCharge,pH,pHmV,Turbidity,Chlorophyll,Fluorescence
1/1/19 14:42,3514.034,-7609.826,194302,10.9,300.8,1/1/19 2:42 PM,18.451,25.67,15.72,1.3,0.111,75.8,6.611,-26.8,0.701,8.01,1.61
1/1/19 14:45,3514.33,-7610.422,194610,10.9,301.11,1/1/19 2:45 PM,18.451,25.62,15.69,1.3,0.111,74.7,6.691,-30.2,0.801,6.01,1.21
1/1/19 14:48,3514.615,-7610.991,194910,10.9,302.01,1/1/19 2:48 PM,18.46,25.61,15.67,1.3,0.111,74.7,6.541,-23.3,0.701,3.21,0.61
1/1/19 14:51,3514.89,-7611.563,195210,10.81,299.01,1/1/19 2:51 PM,18.47,25.62,15.69,1.3,0.111,74.7,6.501,-21.8,0.701,5.01,1
1/1/19 14:54,3515.152,-7612.143,195510,10.81,298.71,1/1/19 2:54 PM,18.47,25.64,15.69,1.3,0.111,74.7,6.551,-24,0.701,4.41,0.9
1/1/19 14:57,3515.42,-7612.754,195818,10.9,298.21,1/1/19 2:57 PM,18.48,25.64,15.69,1.3,0.111,74.7,6.481,-20.6,0.701,4.41,0.9
1/1/19 15:00,3515.676,-7613.338,200118,10.7,297.8,1/1/19 3:00 PM,18.48,25.66,15.71,1.3,0.111,75.8,6.481,-20.6,0.601,6.91,1.4
1/1/19 15:03,3515.93,-7613.92,200418,10.81,298.3,1/1/19 3:03 PM,18.48,25.69,15.73,1.3,0.111,75.8,6.511,-22,0.601,5.31,1
1/1/19 15:06,3516.192,-7614.509,200722,10.61,298.9,1/1/19 3:06 PM,18.49,25.66,15.71,1.3,0.111,75.8,6.591,-25.8,0.601,5.81,1.11
1/1/19 15:09,3516.455,-7615.07,201022,10.4,300.3,1/1/19 3:09 PM,18.49,25.65,15.71,1.3,0.111,74.7,6.641,-28,0.601,4.11,0.81
1/1/19 15:12,3516.725,-7615.63,201326,10.31,300.01,1/1/19 3:12 PM,18.5,25.65,15.71,1.3,0.111,75.8,6.551,-24.1,0.701,8.7,1.71
1/1/19 15:15,3516.986,-7616.171,201626,10.2,299.61,1/1/19 3:15 PM,18.5,25.63,15.69,1.3,0.111,74.7,6.501,-21.7,0.601,5.61,1.11
1/1/19 15:18,3517.247,-7616.704,201926,10.11,301.9,1/1/19 3:18 PM,18.5,25.64,15.7,1.3,0.111,75.8,6.521,-22.7,0.801,4.01,0.81
1/1/19 15:21,3517.528,-7617.237,202230,10.31,308.9,1/1/19 3:21 PM,18.51,25.65,15.7,1.3,0.111,75.8,6.531,-23.3,0.701,0,0
1/1/19 15:24,3517.858,-7617.726,202530,10.4,310.01,1/1/19 3:24 PM,18.51,25.66,15.71,1.3,0.111,75.8,6.511,-22.1,0.601,7.41,1.4
1/1/19 15:27,3518.203,-7618.226,202834,10.51,309.71,1/1/19 3:27 PM,18.51,25.67,15.72,1.3,0.111,75.8,6.531,-22.9,0.801,9.2,1.8
1/1/19 15:30,3518.592,-7618.626,203134,10.31,336.9,1/1/19 3:30 PM,18.521,25.67,15.72,1.3,0.111,75.8,6.511,-22.2,0.601,4.11,0.81
1/1/19 15:33,3519.093,-7618.826,203438,10.31,342.51,1/1/19 3:33 PM,18.521,25.68,15.72,1.3,0.111,75.8,6.49,-21.2,0.701,8.4,1.61
1/1/19 15:36,3519.582,-7619.01,203738,10.4,346.3,1/1/19 3:36 PM,18.521,25.7,15.74,1.3,0.111,75.8,6.47,-20.5,0.601,6.11,1.21
1/1/19 15:39,3520.084,-7619.186,204042,10.11,347.61,1/1/19 3:39 PM,18.521,25.75,15.771,1.3,0.111,75.8,6.431,-18.4,0.601,8.4,1.61
1/1/19 15:42,3520.548,-7619.361,204342,9.4,340.71,1/1/19 3:42 PM,18.531,25.77,15.79,1.3,0.111,75.8,6.411,-17.6,0.601,1.71,0.31
1/1/19 15:45,3521.005,-7619.548,204646,9.4,342.71,1/1/19 3:45 PM,18.531,25.78,15.79,1.3,0.111,75.8,6.411,-17.5,0.701,4.61,0.9
1/1/19 15:48,3521.456,-7619.714,204946,9.31,338.61,1/1/19 3:48 PM,18.531,25.76,15.771,1.3,0.111,75.8,6.411,-17.7,0.601,3.61,0.7
1/1/19 15:51,3521.888,-7619.924,205250,9.01,337.61,1/1/19 3:51 PM,18.541,25.77,15.78,1.3,0.111,74.7,6.411,-17.8,0.701,1.9,0.41
1/1/19 15:54,3522.297,-7620.166,205552,8.81,330.11,1/1/19 3:54 PM,18.541,25.77,15.79,1.3,0.111,75.8,6.411,-17.9,0.601,2.41,0.5
1/1/19 15:57,3522.672,-7620.464,205854,8.61,324.71,1/1/19 3:57 PM,18.541,25.78,15.79,1.3,0.111,74.7,6.441,-18.9,0.701,5.61,1.11
1/1/19 16:00,3523.003,-7620.558,210154,8.31,46.51,1/1/19 4:00 PM,18.55,25.78,15.79,1.3,0.111,75.8,6.441,-19.1,0.701,4.61,0.9
1/1/19 16:03,3523.312,-7620.193,210458,8.4,44.1,1/1/19 4:03 PM,18.55,25.78,15.79,1.3,0.111,75.8,6.451,-19.6,0.601,4.7,0.9
1/1/19 16:06,3523.582,-7619.87,210758,6.11,46.81,1/1/19 4:06 PM,18.55,25.78,15.79,1.3,0.111,75.8,6.481,-21,0.701,4.11,0.81
1/1/19 16:09,3523.672,-7619.725,211058,1.61,125.4,1/1/19 4:09 PM,18.56,25.78,15.79,1.3,0.111,75.8,6.501,-21.5,0.601,5.41,1
1/1/19 16:12,3523.663,-7619.71,211402,0,121.9,1/1/19 4:12 PM,18.56,25.78,15.79,1.3,0.111,75.8,6.461,-19.9,0.701,3.91,0.7
1/1/19 16:15,3523.663,-7619.71,211702,0,121.9,1/1/19 4:15 PM,18.56,25.78,15.79,1.3,0.111,75.8,6.421,-17.9,0.601,7.81,1.5
1/1/19 16:18,3523.663,-7619.71,212006,0,121.9,1/1/19 4:18 PM,18.57,25.78,15.79,1.3,0.111,75.8,6.421,-18,0.601,4.31,0.81
1/1/19 16:21,3523.662,-7619.709,212306,0.11,121.9,1/1/19 4:21 PM,18.57,25.78,15.79,1.3,0.111,74.7,6.431,-18.7,0.801,7.01,1.4
1/1/19 16:24,3523.662,-7619.71,212610,0,121.9,1/1/19 4:24 PM,18.57,25.78,15.79,1.3,0.111,75.8,6.441,-18.9,0.701,10.4,2.01
1/1/19 16:27,3523.663,-7619.71,212910,0,121.9,1/1/19 4:27 PM,18.58,25.78,15.79,1.3,0.111,75.8,6.421,-18.1,0.701,5.81,1.11
1/1/19 16:30,3523.648,-7619.806,213214,6.01,225.4,1/1/19 4:30 PM,18.58,25.78,15.79,1.3,0.111,74.7,6.421,-18,0.701,2.91,0.61
1/1/19 16:33,3523.379,-7620.12,213514,8.01,224.21,1/1/19 4:33 PM,18.58,25.78,15.79,1.3,0.111,74.7,6.401,-17.4,0.701,0.81,0.2
1/1/19 16:36,3523.067,-7620.489,213818,8.61,224.31,1/1/19 4:36 PM,18.59,25.78,15.79,1.3,0.111,75.8,6.391,-16.8,0.601,3.71,0.7
1/1/19 16:39,3522.735,-7620.538,214118,8.4,145.9,1/1/19 4:39 PM,18.59,25.78,15.79,1.3,0.111,75.8,6.411,-17.5,0.601,1.5,0.31
1/1/19 16:42,3522.371,-7620.227,214422,8.9,147.71,1/1/19 4:42 PM,18.601,25.77,15.79,1.3,0.111,74.7,6.401,-17.1,0.701,4.61,0.9
1/1/19 16:45,3521.95,-7620.004,214722,9.4,158.21,1/1/19 4:45 PM,18.601,25.78,15.79,1.3,0.111,74.7,6.391,-16.9,0.601,4.41,0.9
1/1/19 16:48,3521.513,-7619.796,215022,9.51,156.61,1/1/19 4:48 PM,18.601,25.78,15.79,1.3,0.111,75.8,6.391,-16.6,0.701,4.2,0.81
1/1/19 16:51,3521.053,-7619.592,215326,9.61,161.81,1/1/19 4:51 PM,18.611,25.77,15.79,1.3,0.111,75.8,6.381,-16.4,0.601,6.31,1.21
1/1/19 16:54,3520.597,-7619.422,215626,9.4,165.31,1/1/19 4:54 PM,18.611,25.78,15.79,1.3,0.111,75.8,6.411,-17.9,0.801,8.81,1.71
1/1/19 16:57,3520.123,-7619.252,215930,9.81,163.21,1/1/19 4:57 PM,18.611,25.78,15.79,1.3,0.111,74.7,6.401,-17.5,0.601,2.41,0.5
1/1/19 17:00,3519.642,-7619.078,220230,10.01,158.9,1/1/19 5:00 PM,18.621,25.77,15.79,1.3,0.111,74.7,6.391,-16.7,0.601,2.11,0.41
1/1/19 17:03,3519.149,-7618.898,220534,9.9,167.71,1/1/19 5:03 PM,18.621,25.77,15.79,1.3,0.111,75.8,6.401,-17.1,0.9,7.41,1.4
1/1/19 17:06,3518.651,-7618.718,220834,10.61,162.4,1/1/19 5:06 PM,18.621,25.77,15.79,1.3,0.111,75.8,6.391,-17,0.701,9.51,1.9
1/1/19 17:09,3518.189,-7618.351,221138,11.01,135.4,1/1/19 5:09 PM,18.63,25.76,15.78,1.3,0.111,75.8,6.391,-16.6,0.801,8.11,1.61
1/1/19 17:12,3517.814,-7617.858,221438,10.9,133.01,1/1/19 5:12 PM,18.63,25.77,15.79,1.3,0.111,75.8,6.381,-16.3,0.701,6.41,1.21
1/1/19 17:15,3517.453,-7617.336,221742,10.9,127.6,1/1/19 5:15 PM,18.64,25.77,15.78,1.3,0.111,75.8,6.391,-16.9,0.701,3.61,0.7
1/1/19 17:18,3517.138,-7616.803,222042,10.61,124.6,1/1/19 5:18 PM,18.64,25.77,15.79,1.3,0.111,75.8,6.391,-16.9,0.801,6.41,1.21
1/1/19 17:21,3516.83,-7616.25,222346,10.7,124.31,1/1/19 5:21 PM,18.64,25.78,15.79,1.3,0.111,75.8,6.361,-15.61,0.601,3.61,0.7
1/1/19 17:24,3516.53,-7615.696,222646,10.9,123.31,1/1/19 5:24 PM,18.64,25.77,15.78,1.3,0.111,75.8,6.371,-15.81,0.601,5.51,1.11
1/1/19 17:27,3516.22,-7615.118,222950,11.2,122.5,1/1/19 5:27 PM,18.64,25.77,15.78,1.3,0.111,75.8,6.371,-15.7,0.701,2.01,0.41
1/1/19 17:30,3515.916,-7614.542,223250,11.2,122.4,1/1/19 5:30 PM,18.64,25.77,15.78,1.3,0.111,75.8,6.461,-20,0.501,5.61,1.11
1/1/19 17:33,3515.607,-7613.955,223554,11.11,122.7,1/1/19 5:33 PM,18.65,25.77,15.78,1.3,0.111,75.8,6.481,-20.6,0.601,7.41,1.4
1/1/19 17:36,3515.315,-7613.371,223854,11.2,120.9,1/1/19 5:36 PM,18.65,25.77,15.79,1.3,0.111,75.8,6.341,-14.51,0.701,4.81,0.9
1/1/19 17:39,3515.029,-7612.769,224158,11.11,119.6,1/1/19 5:39 PM,18.65,25.78,15.79,1.3,0.111,75.8,6.331,-14.01,0.701,6.01,1.21
1/1/19 17:42,3514.748,-7612.177,224458,11.11,119.81,1/1/19 5:42 PM,18.65,25.76,15.78,1.3,0.111,75.8,6.331,-14.01,0.701,6.01,1.21
1/1/19 17:45,3514.461,-7611.572,224802,11.2,120.6,1/1/19 5:45 PM,18.65,25.77,15.79,1.3,0.111,74.7,6.331,-14.01,0.601,6.51,1.3
1/1/19 17:48,3514.177,-7610.976,225102,11.2,119.7,1/1/19 5:48 PM,18.65,25.78,15.79,1.3,0.111,74.7,6.321,-13.9,0.701,5.2,1
1/1/19 17:51,3513.888,-7610.366,225406,11.31,119.81,1/1/19 5:51 PM,18.65,25.78,15.79,1.3,0.111,75.8,6.321,-13.9,0.701,8.11,1.61
1/1/19 17:54,3513.601,-7609.764,225708,11.2,120.2,1/1/19 5:54 PM,18.66,25.78,15.79,1.3,0.111,75.8,6.321,-13.81,0.801,4.41,0.9
1/1/19 17:57,3513.32,-7609.165,230010,11.11,119.6,1/1/19 5:57 PM,18.65,25.71,15.75,1.3,0.111,75.8,6.331,-13.9,0.601,5.11,1
1/1/19 18:00,3513.036,-7608.574,230310,11.2,119.81,1/1/19 6:00 PM,18.66,25.71,15.74,1.3,0.111,74.7,6.321,-13.81,0.701,6.31,1.21
1/1/19 18:03,3512.745,-7607.971,230614,11.2,120.6,1/1/19 6:03 PM,18.66,25.73,15.76,1.3,0.111,74.7,6.321,-13.81,0.601,1.71,0.31
1/1/19 18:06,3512.464,-7607.387,230914,11.01,120.81,1/1/19 6:06 PM,18.66,25.68,15.73,1.3,0.111,75.8,6.321,-13.81,0.701,6.51,1.3
1/1/19 18:09,3512.187,-7606.787,231218,11.01,118.31,1/1/19 6:09 PM,18.66,25.68,15.72,1.3,0.111,75.8,6.321,-13.81,0.601,7.7,1.5
1/1/19 18:12,3511.924,-7606.2,231518,10.9,118.6,1/1/19 6:12 PM,18.66,25.71,15.74,1.3,0.111,75.8,6.321,-13.7,0.601,5.2,1
1/1/19 18:15,3511.657,-7605.603,231822,10.9,118.31,1/1/19 6:15 PM,18.66,25.7,15.73,1.3,0.111,75.8,6.321,-13.81,0.601,2.41,0.5
1/1/19 18:18,3511.403,-7605.022,232122,10.61,118.2,1/1/19 6:18 PM,18.66,25.77,15.79,1.3,0.111,75.8,6.321,-13.81,0.501,6.61,1.3
1/1/19 18:21,3511.157,-7604.46,232426,9.7,117.2,1/1/19 6:21 PM,18.66,25.77,15.79,1.3,0.111,74.7,6.321,-13.7,0.601,7.11,1.4
1/1/19 18:24,3510.932,-7603.936,232726,10.11,118.4,1/1/19 6:24 PM,18.65,25.77,15.79,1.3,0.111,75.8,6.321,-13.7,0.701,4.31,0.81
1/1/19 18:27,3510.668,-7603.329,233030,11.31,118,1/1/19 6:27 PM,18.65,25.77,15.79,1.3,0.111,75.8,6.321,-13.81,0.801,5.31,1
1/1/19 18:30,3510.4,-7602.721,233330,11.31,118.5,1/1/19 6:30 PM,18.65,25.77,15.79,1.3,0.111,75.8,6.321,-13.81,0.601,3.41,0.7
1/1/19 18:33,3510.126,-7602.101,233634,11.2,118.7,1/1/19 6:33 PM,18.65,25.78,15.79,1.3,0.111,76.9,6.321,-13.7,0.601,7.41,1.4
1/1/19 18:36,3509.858,-7601.507,233934,10.9,119.31,1/1/19 6:36 PM,18.65,25.77,15.78,1.3,0.111,75.8,6.331,-14.01,0.701,4.11,0.81
1/1/19 18:39,3509.539,-7600.968,234238,10.31,131.31,1/1/19 6:39 PM,18.65,25.77,15.79,1.3,0.111,75.8,6.321,-13.7,0.601,6.31,1.21
1/1/19 18:42,3509.121,-7600.666,234538,9.61,157.01,1/1/19 6:42 PM,18.65,25.77,15.79,1.3,0.111,75.8,6.321,-13.81,0.601,7.11,1.4
1/1/19 18:45,3508.727,-7600.397,234842,8.81,155.01,1/1/19 6:45 PM,18.65,25.77,15.78,1.3,0.111,74.7,6.321,-13.7,0.701,7.91,1.5
1/1/19 18:48,3508.205,-7600.253,235142,11.2,172.61,1/1/19 6:48 PM,18.64,25.77,15.79,1.3,0.111,75.8,6.321,-13.7,0.701,6.01,1.21
1/1/19 18:51,3507.654,-7600.107,235446,10.7,165.21,1/1/19 6:51 PM,18.64,25.77,15.79,1.3,0.111,74.7,6.321,-13.81,0.501,6.7,1.3
1/1/19 18:54,3507.129,-7559.924,235746,11.11,162.51,1/1/19 6:54 PM,18.64,25.77,15.78,1.3,0.111,75.8,6.321,-13.81,0.701,6.41,1.21
1/1/19 18:57,3506.684,-7559.587,50,9.2,122,1/1/19 6:57 PM,18.64,25.77,15.78,1.3,0.111,75.8,6.321,-13.81,0.701,6.2,1.21
1/1/19 19:00,3506.862,-7559.279,350,6.41,96.7,1/1/19 7:00 PM,18.64,25.77,15.78,1.21,0.111,75.8,6.321,-13.7,0.701,1.8,0.41
1/1/19 19:03,3506.917,-7559.181,654,0.41,347.61,1/1/19 7:03 PM,18.64,25.77,15.78,1.3,0.111,74.7,6.321,-13.81,0.601,6.61,1.3
1/1/19 19:06,3506.918,-7559.182,954,0,332.61,1/1/19 7:06 PM,18.64,25.77,15.78,1.21,0.111,75.8,6.321,-13.7,0.601,8.01,1.61
1/2/19 6:27,3506.919,-7559.186,113426,0.11,332.61,1/2/19 6:27 AM,17.8,25.76,15.78,1.11,0.091,74.7,6.311,-13.2,0.701,7.11,1.4
1/2/19 6:30,3506.918,-7559.184,113734,0,332.61,1/2/19 6:30 AM,17.8,25.76,15.78,1.11,0.091,74.7,6.311,-13.31,0.601,6.31,1.21
1/2/19 6:33,3506.919,-7559.183,114038,0,332.61,1/2/19 6:33 AM,17.8,25.75,15.78,1.11,0.091,74.7,6.311,-13.4,0.601,5.61,1.11
1/2/19 6:36,3506.917,-7559.184,114346,0,332.61,1/2/19 6:36 AM,17.791,25.76,15.78,1.11,0.091,74.7,6.311,-13.4,0.601,8.9,1.71
1/2/19 6:39,3506.917,-7559.183,114654,0.11,332.61,1/2/19 6:39 AM,17.8,25.76,15.78,1.11,0.091,74.7,6.311,-13.31,0.701,3.61,0.7
1/2/19 6:42,3506.917,-7559.184,114958,0,332.61,1/2/19 6:42 AM,17.791,25.76,15.78,1.11,0.101,74.7,6.311,-13.31,0.601,3.71,0.7
1/2/19 6:45,3506.917,-7559.183,115306,0,237.71,1/2/19 6:45 AM,17.8,25.76,15.78,1.11,0.091,74.7,6.311,-13.2,0.501,7.2,1.4
1/2/19 6:48,3506.917,-7559.183,115610,0,237.71,1/2/19 6:48 AM,17.791,25.76,15.78,1.11,0.091,74.7,6.321,-13.61,0.601,6.51,1.3
1/2/19 6:51,3506.917,-7559.184,115918,0,237.71,1/2/19 6:51 AM,17.791,25.76,15.78,1.11,0.101,74.7,6.311,-13.4,0.701,2.91,0.61
1/2/19 6:54,3506.917,-7559.184,120226,0.11,268.11,1/2/19 6:54 AM,17.791,25.76,15.78,1.11,0.101,74.7,6.311,-13.51,0.601,5.41,1.11
1/2/19 6:57,3506.918,-7559.183,120534,0,268.11,1/2/19 6:57 AM,17.791,25.75,15.78,1.11,0.101,74.7,6.311,-13.4,0.601,4.51,0.9
1/2/19 7:00,3506.917,-7559.183,120838,0,268.11,1/2/19 7:00 AM,17.791,25.76,15.78,1.11,0.101,74.7,6.311,-13.4,0.701,5.91,1.21
1/2/19 7:03,3506.917,-7559.183,121146,0.11,268.11,1/2/19 7:03 AM,17.791,25.76,15.78,1.11,0.101,73.8,6.311,-13.31,0.701,4.91,1
1/2/19 7:06,3506.919,-7559.183,121450,0,268.11,1/2/19 7:06 AM,17.8,25.76,15.78,1.11,0.101,74.7,6.311,-13.31,0.601,5.11,1
1/2/19 7:09,3506.917,-7559.183,121758,0.11,268.11,1/2/19 7:09 AM,17.791,25.75,15.771,1.11,0.101,74.7,6.311,-13.4,0.701,5.31,1
1/2/19 7:12,3506.918,-7559.183,122102,0.11,268.11,1/2/19 7:12 AM,17.791,25.76,15.78,1.11,0.101,73.8,6.311,-13.4,0.801,5.91,1.11
1/2/19 7:15,3506.919,-7559.184,122410,0,268.11,1/2/19 7:15 AM,17.8,25.76,15.78,1.11,0.101,73.8,6.311,-13.4,0.801,2.81,0.5
1/2/19 7:18,3506.919,-7559.184,122714,0,268.11,1/2/19 7:18 AM,17.8,25.76,15.78,1.21,0.101,75.8,6.311,-13.51,0.501,8.2,1.61
1/2/19 7:21,3506.918,-7559.183,123022,0.11,268.11,1/2/19 7:21 AM,17.8,25.76,15.78,1.21,0.101,75.8,6.311,-13.51,0.701,8.2,1.61
1/2/19 7:24,3506.854,-7559.407,123326,7.41,240.51,1/2/19 7:24 AM,17.8,25.76,15.78,1.21,0.101,74.7,6.311,-13.51,0.601,5.11,1
1/2/19 7:27,3506.798,-7559.772,123630,9.9,324.71,1/2/19 7:27 AM,17.8,25.76,15.78,1.21,0.101,74.7,6.311,-13.51,0.701,6.41,1.21
1/2/19 7:30,3507.272,-7600.002,123934,9.4,343.01,1/2/19 7:30 AM,17.8,25.76,15.78,1.21,0.101,74.7,6.321,-13.61,0.601,4.91,1
1/2/19 7:33,3507.748,-7600.148,124242,9.4,348.21,1/2/19 7:33 AM,17.81,25.76,15.78,1.21,0.101,74.7,6.311,-13.51,0.701,7.81,1.5
1/2/19 7:36,3508.212,-7600.249,124546,8.81,352.11,1/2/19 7:36 AM,17.81,25.76,15.78,1.21,0.111,74.7,6.321,-13.61,0.701,7.41,1.4
1/2/19 7:39,3508.65,-7600.353,124850,9.11,341.21,1/2/19 7:39 AM,17.81,25.76,15.78,1.21,0.111,75.8,6.321,-13.7,0.801,7.41,1.4
1/2/19 7:42,3509.039,-7600.622,125154,8.9,338.71,1/2/19 7:42 AM,17.81,25.76,15.78,1.21,0.101,74.7,6.321,-13.61,0.701,4.91,1
1/2/19 7:45,3509.48,-7600.811,125458,9.7,350.8,1/2/19 7:45 AM,17.81,25.76,15.78,1.21,0.111,74.7,6.311,-13.51,0.701,7.51,1.4
1/2/19 7:48,3509.928,-7601.164,125804,10.61,324.9,1/2/19 7:48 AM,17.81,25.76,15.78,1.21,0.111,74.7,6.321,-13.61,0.701,3.41,0.7
1/2/19 7:51,3510.385,-7601.525,130106,10.7,327.9,1/2/19 7:51 AM,17.81,25.76,15.78,1.21,0.111,74.7,6.331,-14.11,0.601,3.41,0.7
1/2/19 7:54,3510.843,-7601.885,130410,10.51,325.71,1/2/19 7:54 AM,17.82,25.76,15.78,1.21,0.111,74.7,6.321,-13.9,0.601,3.41,0.7
1/2/19 7:57,3511.293,-7602.206,130714,9.61,282.11,1/2/19 7:57 AM,17.82,25.76,15.78,1.21,0.111,74.7,6.331,-14.31,0.701,7.2,1.4
1/2/19 8:00,3511.257,-7602.9,131018,11.4,265.61,1/2/19 8:00 AM,17.82,25.77,15.78,1.21,0.111,74.7,6.321,-13.9,0.801,2.71,0.5
1/2/19 8:03,3511.229,-7603.609,131322,11.31,269.11,1/2/19 8:03 AM,17.82,25.76,15.78,1.3,0.111,74.7,6.321,-13.81,0.701,8.51,1.71
1/2/19 8:06,3511.217,-7604.281,131626,10.31,267.4,1/2/19 8:06 AM,17.82,25.76,15.78,1.21,0.111,74.7,6.321,-13.81,0.701,6.51,1.3
1/2/19 8:09,3511.189,-7604.943,131930,11.31,269.11,1/2/19 8:09 AM,17.82,25.76,15.78,1.3,0.111,73.8,6.321,-13.7,0.601,10.81,2.11
1/2/19 8:12,3511.172,-7605.635,132230,11.4,269.8,1/2/19 8:12 AM,17.82,25.77,15.78,1.3,0.111,74.7,6.321,-13.7,0.701,0.9,0.2
1/2/19 8:15,3511.115,-7606.328,132534,11.2,261.61,1/2/19 8:15 AM,17.82,25.77,15.78,1.3,0.111,74.7,6.321,-13.81,0.701,7.41,1.4
1/2/19 8:18,3510.995,-7607.014,132838,11.2,254.61,1/2/19 8:18 AM,17.82,25.76,15.78,1.3,0.111,74.7,6.321,-13.81,0.601,8.61,1.71
1/2/19 8:21,3510.82,-7607.692,133142,11.51,252.51,1/2/19 8:21 AM,17.82,25.77,15.78,1.3,0.111,74.7,6.321,-13.81,0.601,6.61,1.3
1/2/19 8:24,3510.625,-7608.346,133442,11.4,253.71,1/2/19 8:24 AM,17.82,25.76,15.78,1.3,0.111,74.7,6.321,-13.81,0.701,3.01,0.61
1/2/19 8:27,3510.415,-7609.024,133746,11.61,245.51,1/2/19 8:27 AM,17.82,25.77,15.78,1.3,0.111,74.7,6.321,-13.81,0.601,6.31,1.21
1/2/19 8:30,3510.131,-7609.665,134050,11.7,231.9,1/2/19 8:30 AM,17.82,25.77,15.78,1.3,0.111,74.7,6.321,-13.7,0.601,5.91,1.21
1/2/19 8:33,3509.688,-7610.158,134354,11.81,219.21,1/2/19 8:33 AM,17.82,25.77,15.78,1.3,0.111,74.7,6.321,-13.7,0.701,4.51,0.9
1/2/19 8:36,3509.22,-7610.606,134654,11.81,217.71,1/2/19 8:36 AM,17.82,25.77,15.78,1.3,0.111,74.7,6.321,-13.81,0.601,7.7,1.5
1/2/19 8:39,3508.75,-7611.059,134958,11.7,218.31,1/2/19 8:39 AM,17.83,25.77,15.78,1.3,0.111,73.8,6.321,-13.7,0.601,2.41,0.5
1/2/19 8:42,3508.276,-7611.503,135302,11.61,217.11,1/2/19 8:42 AM,17.83,25.77,15.78,1.3,0.111,74.7,6.321,-13.61,0.701,6.61,1.3
1/2/19 8:45,3507.823,-7611.937,135602,11.4,218.4,1/2/19 8:45 AM,17.83,25.77,15.78,1.3,0.111,74.7,6.321,-13.61,0.601,4.31,0.81
1/2/19 8:48,3507.363,-7612.384,135906,11.51,219.4,1/2/19 8:48 AM,17.83,25.77,15.78,1.3,0.111,74.7,6.321,-13.7,0.701,8.01,1.61
1/2/19 8:51,3506.899,-7612.834,140210,11.51,218.11,1/2/19 8:51 AM,17.83,25.77,15.78,1.3,0.111,74.7,6.321,-13.9,0.501,10.51,2.01
1/2/19 8:54,3506.449,-7613.274,140510,11.61,218.51,1/2/19 8:54 AM,17.83,25.77,15.78,1.3,0.111,74.7,6.321,-13.7,0.501,5.41,1
1/2/19 8:57,3505.989,-7613.719,140814,11.4,218.71,1/2/19 8:57 AM,17.83,25.77,15.78,1.3,0.111,73.8,6.321,-13.81,0.701,7.31,1.4
1/2/19 9:00,3505.531,-7614.163,141118,11.4,219.11,1/2/19 9:00 AM,17.83,25.77,15.79,1.3,0.111,73.8,6.321,-13.81,0.601,8.01,1.61
1/2/19 9:03,3505.079,-7614.601,141418,11.61,220.21,1/2/19 9:03 AM,17.84,25.77,15.78,1.3,0.111,74.7,6.321,-13.81,0.701,5.51,1.11
1/2/19 9:06,3504.621,-7615.052,141722,11.51,218.9,1/2/19 9:06 AM,17.84,25.77,15.79,1.3,0.111,74.7,6.321,-13.7,0.701,6.91,1.3
1/2/19 9:09,3504.164,-7615.509,142026,11.51,220.61,1/2/19 9:09 AM,17.84,25.77,15.79,1.3,0.111,74.7,6.321,-13.9,0.801,7.2,1.4
1/2/19 9:12,3503.72,-7615.95,142326,11.4,219.11,1/2/19 9:12 AM,17.84,25.77,15.78,1.3,0.111,74.7,6.321,-13.81,0.701,6.11,1.21
1/2/19 9:15,3503.261,-7616.411,142630,11.61,220.51,1/2/19 9:15 AM,17.84,25.77,15.78,1.3,0.111,74.7,6.321,-13.81,0.601,5.91,1.11
1/2/19 9:18,3502.803,-7616.869,142934,11.4,221.4,1/2/19 9:18 AM,17.851,25.77,15.78,1.3,0.111,73.8,6.321,-13.81,0.701,3.81,0.7
1/2/19 9:21,3502.36,-7617.318,143234,11.4,220.61,1/2/19 9:21 AM,17.851,25.77,15.79,1.3,0.111,74.7,6.321,-13.9,0.601,6.41,1.21
1/2/19 9:24,3501.906,-7617.777,143538,11.4,220.01,1/2/19 9:24 AM,17.851,25.77,15.78,1.3,0.111,73.8,6.321,-13.81,0.601,4.91,1
1/2/19 9:27,3501.458,-7618.222,143842,11.2,218.9,1/2/19 9:27 AM,17.861,25.75,15.78,1.3,0.111,74.7,6.321,-13.81,0.601,8.01,1.61
1/2/19 9:30,3501.203,-7618.656,144142,8.7,287.01,1/2/19 9:30 AM,17.871,25.77,15.78,1.3,0.111,74.7,6.321,-13.81,0.601,4.01,0.81
1/2/19 9:33,3501.159,-7618.804,144446,1.5,206.21,1/2/19 9:33 AM,17.871,25.77,15.78,1.3,0.111,74.7,6.321,-13.81,0.701,3.01,0.61
1/2/19 9:36,3501.149,-7618.82,144750,0,227.21,1/2/19 9:36 AM,17.871,25.77,15.78,1.3,0.111,74.7,6.321,-13.81,0.601,7.11,1.4
1/2/19 9:39,3501.148,-7618.821,145050,0,227.21,1/2/19 9:39 AM,17.871,25.76,15.78,1.3,0.111,74.7,6.321,-13.81,0.801,4.41,0.9
1/2/19 9:42,3501.146,-7618.821,145354,0.11,227.21,1/2/19 9:42 AM,17.88,25.77,15.78,1.3,0.111,74.7,6.321,-13.81,0.701,4.61,0.9
