FMN,Cherrry Branch to Minnesott Beach Ferry on Neuse River ,,,,,FERRYMON NEUSE RIVER 2019,,,,,,,,,,,
ID,cast #,loc_code,sample_time,tempc,spcond,salppt,dissolved_o2,depth_m,turbid,chl,ph,sample_time,lat,lon,track,speed,
275,4,'cherrybranch',17/6/2019 14:38:26-04:04,35.15,19.34,11.34,4.46,-0.029,6,9.9,7.06,17/6/2019 14:38:26.438-04:04,34.95208667,-76.80933333,358.3,4.99,
277,4,'cherrybranch',17/6/2019 14:38:28-04:04,35.15,19.34,11.34,4.46,-0.029,5.8,9,7.05,17/6/2019 14:38:28.452-04:04,34.952175,-76.80934,358.2,4.99,
279,4,'cherrybranch',17/6/2019 14:38:30-04:04,35.15,19.34,11.34,4.46,-0.029,5.9,8.3,7.06,17/6/2019 14:38:30.466-04:04,34.952265,-76.80934667,357.6,4.99,
287,4,'cherrybranch',17/6/2019 14:38:38-04:04,35.15,19.34,11.34,4.46,-0.029,5.9,8,7.06,17/6/2019 14:38:38.425-04:04,34.95261833,-76.80937333,357.6,4.99,
289,4,'cherrybranch',17/6/2019 14:38:40-04:04,35.15,19.34,11.34,4.46,-0.029,5.8,7.5,7.05,17/6/2019 14:38:40.439-04:04,34.95270833,-76.80938,357.2,4.99,
291,4,'cherrybranch',17/6/2019 14:38:42-04:04,35.15,19.34,11.34,4.46,-0.029,5.8,5.5,7.06,17/6/2019 14:38:42.454-04:04,34.95279833,-76.809385,357.2,4.99,
293,4,'cherrybranch',17/6/2019 14:38:44-04:04,35.15,19.34,11.34,4.46,-0.029,5.8,10.6,7.05,17/6/2019 14:38:44.469-04:04,34.95288833,-76.80939,357,4.99,
295,4,'cherrybranch',17/6/2019 14:38:46-04:04,35.15,19.34,11.34,4.46,-0.029,5.8,8.9,7.06,17/6/2019 14:38:46.484-04:04,34.95297833,-76.80939833,357,4.99,
297,4,'cherrybranch',17/6/2019 14:38:48-04:04,35.15,19.34,11.34,4.46,-0.029,5.6,10.4,7.05,17/6/2019 14:38:48.399-04:04,34.953075,-76.80941167,356.8,5.042,
303,4,'cherrybranch',17/6/2019 14:38:54-04:04,35.15,19.34,11.34,4.46,-0.029,5.5,9.4,7.06,17/6/2019 14:38:54.444-04:04,34.95335167,-76.80943167,356.8,4.99,
307,4,'cherrybranch',17/6/2019 14:38:58-04:04,35.15,19.34,11.34,4.46,-0.029,5.7,5.8,7.06,17/6/2019 14:38:58.472-04:04,34.95353667,-76.80944333,356.6,4.99,
313,4,'cherrybranch',17/6/2019 14:39:04-04:04,35.15,19.34,11.34,4.46,-0.029,5.7,8.6,7.05,17/6/2019 14:39:04.417-04:04,34.953805,-76.80947167,356.5,4.99,
317,4,'cherrybranch',17/6/2019 14:39:08-04:04,35.15,19.34,11.34,4.46,-0.029,5.8,8.7,7.05,17/6/2019 14:39:08.445-04:04,34.95398333,-76.80949333,356.5,4.99,
319,4,'cherrybranch',17/6/2019 14:39:10-04:04,35.15,19.34,11.34,4.46,-0.029,5.7,9.4,7.06,17/6/2019 14:39:10.459-04:04,34.954075,-76.80950333,356.1,4.99,
329,4,'cherrybranch',17/6/2019 14:39:20-04:04,35.16,19.34,11.34,4.46,-0.029,5.7,10.6,7.05,17/6/2019 14:39:20.429-04:04,34.954515,-76.80952167,355.7,4.99,
345,4,'cherrybranch',17/6/2019 14:39:36-04:04,35.16,19.34,11.34,4.47,-0.029,5.6,10.3,7.05,17/6/2019 14:39:36.441-04:04,34.95523,-76.80958667,354.7,4.99,
391,4,'cherrybranch',17/6/2019 14:40:22-04:04,35.16,19.34,11.34,4.47,-0.029,5.9,7.9,7.06,17/6/2019 14:40:22.463-04:04,34.95725667,-76.80990833,351.5,4.939,
517,4,'cherrybranch',17/6/2019 14:42:28-04:04,35.19,19.48,11.43,4.5,-0.03,7.3,8.6,7.05,17/6/2019 14:42:28.487-04:04,34.96271833,-76.81046833,10.6,4.63,
5591,11,'cherrybranch',17/6/2019 18:11:51-04:04,35.31,19.42,11.39,4,-0.038,5.2,5.4,7.02,17/6/2019 18:11:51.331-04:04,34.94183833,-76.80957333,184.6,4.013,
5599,11,'cherrybranch',17/6/2019 18:11:59-04:04,35.31,19.42,11.39,3.98,-0.04,5.2,2.8,7.02,17/6/2019 18:11:59.388-04:04,34.94154333,-76.80960667,185.2,4.064,
5605,11,'cherrybranch',17/6/2019 18:12:05-04:04,35.31,19.42,11.39,3.99,-0.041,5.2,7.3,7.02,17/6/2019 18:12:05.339-04:04,34.94132833,-76.80962833,185,4.013,
5607,11,'cherrybranch',17/6/2019 18:12:07-04:04,35.31,19.42,11.39,3.99,-0.037,5.1,8.6,7.02,17/6/2019 18:12:07.353-04:04,34.94125833,-76.80963333,185.3,4.013,
5615,11,'cherrybranch',17/6/2019 18:12:15-04:04,35.31,19.42,11.39,3.99,-0.04,5.3,10.8,7.02,17/6/2019 18:12:15.305-04:04,34.94096667,-76.80966833,184,3.961,
5617,11,'cherrybranch',17/6/2019 18:12:17-04:04,35.31,19.42,11.39,3.99,-0.04,5.4,6.5,7.02,17/6/2019 18:12:17.32-04:04,34.94089667,-76.80967167,183.2,3.961,
5619,11,'cherrybranch',17/6/2019 18:12:19-04:04,35.31,19.42,11.39,3.99,-0.041,5,10.3,7.02,17/6/2019 18:12:19.334-04:04,34.94082167,-76.80967667,182.7,3.961,
5623,11,'cherrybranch',17/6/2019 18:12:23-04:04,35.31,19.42,11.39,3.99,-0.039,5.1,7.2,7.02,17/6/2019 18:12:23.362-04:04,34.940685,-76.809685,181.7,3.91,
5633,11,'cherrybranch',17/6/2019 18:12:33-04:04,35.31,19.42,11.39,4.01,-0.037,5.1,8,7.02,17/6/2019 18:12:33.332-04:04,34.94031667,-76.8097,181.8,3.961,
5635,11,'cherrybranch',17/6/2019 18:12:35-04:04,35.31,19.42,11.39,4.02,-0.038,5.4,8.4,7.02,17/6/2019 18:12:35.348-04:04,34.94024667,-76.80970167,181.9,3.91,
5637,11,'cherrybranch',17/6/2019 18:12:37-04:04,35.31,19.42,11.39,4.02,-0.04,5.3,5.1,7.02,17/6/2019 18:12:37.362-04:04,34.94018,-76.80970667,182,3.91,
5639,11,'cherrybranch',17/6/2019 18:12:39-04:04,35.31,19.42,11.39,4.02,-0.04,5.2,4,7.02,17/6/2019 18:12:39.375-04:04,34.94010833,-76.80971,181.9,3.961,
5641,11,'cherrybranch',17/6/2019 18:12:41-04:04,35.31,19.42,11.39,4.02,-0.038,5.2,6.5,7.02,17/6/2019 18:12:41.388-04:04,34.94003667,-76.80971167,181.9,3.961,
5643,11,'cherrybranch',17/6/2019 18:12:43-04:04,35.31,19.42,11.39,4.02,-0.04,5.1,4.3,7.02,17/6/2019 18:12:43.401-04:04,34.93996667,-76.80972,182.2,3.961,
5645,11,'cherrybranch',17/6/2019 18:12:45-04:04,35.31,19.42,11.39,4.02,-0.039,5.1,7.6,7.02,17/6/2019 18:12:45.315-04:04,34.93989667,-76.80972,182.2,3.961,
5647,11,'cherrybranch',17/6/2019 18:12:47-04:04,35.31,19.42,11.39,4.04,-0.039,5.1,7.8,7.02,17/6/2019 18:12:47.331-04:04,34.93982833,-76.80972333,182.3,3.961,
5649,11,'cherrybranch',17/6/2019 18:12:49-04:04,35.31,19.42,11.39,4.04,-0.039,5.1,1.9,7.02,17/6/2019 18:12:49.346-04:04,34.93976167,-76.80972333,182.2,3.858,
5651,11,'cherrybranch',17/6/2019 18:12:51-04:04,35.31,19.42,11.39,4.05,-0.039,5.1,8.4,7.02,17/6/2019 18:12:51.361-04:04,34.93969667,-76.80972167,182.9,3.704,
5655,11,'cherrybranch',17/6/2019 18:12:55-04:04,35.31,19.42,11.39,4.04,-0.04,5.2,8,7.02,17/6/2019 18:12:55.385-04:04,34.93957167,-76.80973333,183.6,3.447,
5657,11,'cherrybranch',17/6/2019 18:12:57-04:04,35.31,19.42,11.39,4.04,-0.037,5.3,5.8,7.02,17/6/2019 18:12:57.4-04:04,34.939515,-76.80973167,183.1,3.344,
5659,11,'cherrybranch',17/6/2019 18:12:59-04:04,35.31,19.42,11.39,4.03,-0.04,5.1,7.8,7.02,17/6/2019 18:12:59.313-04:04,34.93945833,-76.80973167,183.1,3.241,
5661,11,'cherrybranch',17/6/2019 18:13:01-04:04,35.31,19.42,11.39,4.03,-0.039,5.3,5.6,7.02,17/6/2019 18:13:01.326-04:04,34.9394,-76.80973167,183.1,3.19,
5663,11,'cherrybranch',17/6/2019 18:13:03-04:04,35.31,19.42,11.39,4.02,-0.04,5.3,7.7,7.02,17/6/2019 18:13:03.341-04:04,34.93934333,-76.80973833,184,3.087,
5665,11,'cherrybranch',17/6/2019 18:13:05-04:04,35.31,19.42,11.39,4.02,-0.04,5.3,7.2,7.02,17/6/2019 18:13:05.356-04:04,34.93928333,-76.80975,185,3.087,
5667,11,'cherrybranch',17/6/2019 18:13:07-04:04,35.31,19.42,11.39,4.02,-0.041,5.2,6.3,7.02,17/6/2019 18:13:07.385-04:04,34.939225,-76.80975667,184.8,3.087,
5669,11,'cherrybranch',17/6/2019 18:13:09-04:04,35.31,19.42,11.39,4.02,-0.04,5.2,5.7,7.02,17/6/2019 18:13:09.401-04:04,34.93916333,-76.809765,186,3.087,
5671,11,'cherrybranch',17/6/2019 18:13:11-04:04,35.31,19.42,11.39,4.01,-0.041,5.1,6.7,7.02,17/6/2019 18:13:11.315-04:04,34.93910667,-76.80977333,186.1,3.035,
5673,11,'cherrybranch',17/6/2019 18:13:13-04:04,35.31,19.42,11.39,4.01,-0.04,5,9.2,7.02,17/6/2019 18:13:13.326-04:04,34.939055,-76.80977833,186.6,2.984,
5675,11,'cherrybranch',17/6/2019 18:13:15-04:04,35.31,19.42,11.39,4.01,-0.041,5.1,5.5,7.02,17/6/2019 18:13:15.34-04:04,34.93900333,-76.80978667,187.4,2.984,
5677,11,'cherrybranch',17/6/2019 18:13:17-04:04,35.31,19.42,11.39,4.01,-0.041,5.2,8.8,7.02,17/6/2019 18:13:17.353-04:04,34.93895333,-76.809795,188.1,3.035,
5679,11,'cherrybranch',17/6/2019 18:13:19-04:04,35.31,19.42,11.39,4.01,-0.041,5.2,7.9,7.02,17/6/2019 18:13:19.367-04:04,34.93889833,-76.809805,188.3,3.035,
5681,11,'cherrybranch',17/6/2019 18:13:21-04:04,35.31,19.42,11.39,4.01,-0.041,5.1,7.9,7.02,17/6/2019 18:13:21.38-04:04,34.938845,-76.80981333,187.1,3.035,
5683,11,'cherrybranch',17/6/2019 18:13:23-04:04,35.31,19.42,11.39,4.01,-0.04,5.3,6.5,7.02,17/6/2019 18:13:23.392-04:04,34.93879167,-76.80982,187,3.035,
5685,11,'cherrybranch',17/6/2019 18:13:25-04:04,35.31,19.42,11.39,4.01,-0.04,5.3,4.5,7.02,17/6/2019 18:13:25.406-04:04,34.938735,-76.80983,186.4,3.087,
5687,11,'cherrybranch',17/6/2019 18:13:27-04:04,35.31,19.42,11.39,4.01,-0.039,5.1,7.3,7.02,17/6/2019 18:13:27.319-04:04,34.93868,-76.80983833,185.9,3.087,
5689,11,'cherrybranch',17/6/2019 18:13:29-04:04,35.31,19.42,11.39,4.01,-0.04,5.1,4.9,7.02,17/6/2019 18:13:29.333-04:04,34.938625,-76.809845,185.5,3.087,
5691,11,'cherrybranch',17/6/2019 18:13:31-04:04,35.31,19.42,11.39,4.02,-0.04,5.2,9.2,7.02,17/6/2019 18:13:31.347-04:04,34.93857167,-76.80985,185.1,3.087,
10027,18,'cherrybranch',17/6/2019 22:07:40-04:04,32.96,19.36,11.39,3.51,-0.026,4.7,6.6,6.95,17/6/2019 22:07:40.309-04:04,34.94497333,-76.80937833,2.6,4.064,
10037,18,'cherrybranch',17/6/2019 22:07:50-04:04,32.95,19.36,11.39,3.52,-0.026,4.8,7.4,6.95,17/6/2019 22:07:50.374-04:04,34.945345,-76.80936167,1.4,4.116,
10039,18,'cherrybranch',17/6/2019 22:07:52-04:04,32.96,19.36,11.39,3.52,-0.025,4.9,5.8,6.95,17/6/2019 22:07:52.385-04:04,34.94542333,-76.80936,0.9,4.116,
10041,18,'cherrybranch',17/6/2019 22:07:54-04:04,32.96,19.36,11.39,3.53,-0.025,4.9,7.1,6.95,17/6/2019 22:07:54.395-04:04,34.94550333,-76.80935833,0.4,4.064,
10043,18,'cherrybranch',17/6/2019 22:07:56-04:04,32.96,19.36,11.39,3.53,-0.026,4.8,3.4,6.95,17/6/2019 22:07:56.305-04:04,34.94557833,-76.80935833,359.7,4.013,
10045,18,'cherrybranch',17/6/2019 22:07:58-04:04,32.95,19.36,11.39,3.54,-0.026,4.8,7.1,6.95,17/6/2019 22:07:58.416-04:04,34.94565167,-76.80936,359.5,4.013,
10047,18,'cherrybranch',17/6/2019 22:08:00-04:04,32.96,19.36,11.39,3.54,-0.026,4.7,8.5,6.95,17/6/2019 22:08:00.327-04:04,34.945725,-76.80936,359.6,4.013,
10049,18,'cherrybranch',17/6/2019 22:08:02-04:04,32.95,19.36,11.39,3.51,-0.025,4.9,7,6.95,17/6/2019 22:08:02.344-04:04,34.94579667,-76.80935833,0,4.013,
10051,18,'cherrybranch',17/6/2019 22:08:04-04:04,32.95,19.36,11.39,3.51,-0.025,4.8,7.2,6.95,17/6/2019 22:08:04.355-04:04,34.94586333,-76.80935667,0.5,4.013,
10053,18,'cherrybranch',17/6/2019 22:08:06-04:04,32.95,19.36,11.39,3.5,-0.026,4.7,5.9,6.95,17/6/2019 22:08:06.366-04:04,34.945935,-76.80935667,0.6,4.013,
10055,18,'cherrybranch',17/6/2019 22:08:08-04:04,32.95,19.36,11.39,3.5,-0.026,4.8,6.3,6.95,17/6/2019 22:08:08.383-04:04,34.94600667,-76.80935833,0.3,4.064,
10057,18,'cherrybranch',17/6/2019 22:08:10-04:04,32.95,19.36,11.39,3.52,-0.026,4.8,7.1,6.95,17/6/2019 22:08:10.396-04:04,34.94608167,-76.80935833,0.4,4.064,
10059,18,'cherrybranch',17/6/2019 22:08:12-04:04,32.95,19.36,11.39,3.52,-0.026,4.6,6.8,6.95,17/6/2019 22:08:12.408-04:04,34.94615833,-76.80935833,0.7,4.064,
10061,18,'cherrybranch',17/6/2019 22:08:14-04:04,32.95,19.36,11.39,3.53,-0.026,4.8,5.3,6.95,17/6/2019 22:08:14.319-04:04,34.94623333,-76.80935667,0.8,4.116,
10063,18,'cherrybranch',17/6/2019 22:08:16-04:04,32.95,19.36,11.39,3.53,-0.026,4.8,4.2,6.95,17/6/2019 22:08:16.332-04:04,34.94631333,-76.80935333,0.6,4.116,
10065,18,'cherrybranch',17/6/2019 22:08:18-04:04,32.95,19.36,11.39,3.53,-0.026,4.9,5.9,6.95,17/6/2019 22:08:18.346-04:04,34.946395,-76.809355,0.1,4.167,
10067,18,'cherrybranch',17/6/2019 22:08:20-04:04,32.95,19.36,11.39,3.53,-0.026,4.8,5.3,6.95,17/6/2019 22:08:20.356-04:04,34.94647667,-76.80935833,359.6,4.167,
10069,18,'cherrybranch',17/6/2019 22:08:22-04:04,32.95,19.36,11.39,3.54,-0.026,4.7,5.3,6.95,17/6/2019 22:08:22.367-04:04,34.94655,-76.80935667,359.8,4.116,
10073,18,'cherrybranch',17/6/2019 22:08:26-04:04,32.95,19.36,11.39,3.53,-0.026,4.8,5.1,6.95,17/6/2019 22:08:26.394-04:04,34.94669833,-76.80935667,359.1,4.116,
10079,18,'cherrybranch',17/6/2019 22:08:32-04:04,32.95,19.36,11.39,3.53,-0.025,4.7,8.7,6.95,17/6/2019 22:08:32.335-04:04,34.94693,-76.809355,358.4,4.167,
10081,18,'cherrybranch',17/6/2019 22:08:34-04:04,32.94,19.36,11.39,3.54,-0.026,5,7.6,6.95,17/6/2019 22:08:34.348-04:04,34.947005,-76.80936667,358,4.167,
10083,18,'cherrybranch',17/6/2019 22:08:36-04:04,32.94,19.36,11.39,3.54,-0.026,4.7,4.8,6.95,17/6/2019 22:08:36.359-04:04,34.94708333,-76.80937167,358.2,4.167,
10085,18,'cherrybranch',17/6/2019 22:08:38-04:04,32.94,19.36,11.39,3.54,-0.026,4.7,6.1,6.95,17/6/2019 22:08:38.373-04:04,34.94715833,-76.80937333,358.3,4.167,
10087,18,'cherrybranch',17/6/2019 22:08:40-04:04,32.94,19.36,11.39,3.54,-0.025,4.6,8.1,6.95,17/6/2019 22:08:40.383-04:04,34.94723333,-76.80937,358.5,4.167,
10089,18,'cherrybranch',17/6/2019 22:08:42-04:04,32.94,19.36,11.39,3.55,-0.026,4.8,3.6,6.95,17/6/2019 22:08:42.394-04:04,34.947305,-76.80937,358.5,4.167,
10091,18,'cherrybranch',17/6/2019 22:08:44-04:04,32.94,19.36,11.39,3.55,-0.026,4.6,6.7,6.95,17/6/2019 22:08:44.405-04:04,34.94737833,-76.809375,358.5,4.167,
10093,18,'cherrybranch',17/6/2019 22:08:46-04:04,32.94,19.36,11.39,3.55,-0.026,4.8,4.9,6.95,17/6/2019 22:08:46.419-04:04,34.94745,-76.80937833,358.6,4.167,
10095,18,'cherrybranch',17/6/2019 22:08:48-04:04,32.94,19.36,11.39,3.55,-0.026,4.6,3.9,6.95,17/6/2019 22:08:48.333-04:04,34.94752167,-76.80938,359,4.167,
10097,18,'cherrybranch',17/6/2019 22:08:50-04:04,32.94,19.36,11.39,3.56,-0.026,4.6,6.8,6.95,17/6/2019 22:08:50.347-04:04,34.94759667,-76.80937667,359.7,4.218,
10099,18,'cherrybranch',17/6/2019 22:08:52-04:04,32.94,19.36,11.39,3.56,-0.026,4.7,3.3,6.95,17/6/2019 22:08:52.361-04:04,34.94767333,-76.809375,359.8,4.218,
10101,18,'cherrybranch',17/6/2019 22:08:54-04:04,32.94,19.36,11.39,3.57,-0.025,4.7,4.6,6.95,17/6/2019 22:08:54.372-04:04,34.94774833,-76.80937833,359.5,4.218,
10103,18,'cherrybranch',17/6/2019 22:08:56-04:04,32.94,19.36,11.39,3.57,-0.026,4.8,9.2,6.95,17/6/2019 22:08:56.381-04:04,34.947825,-76.80937833,359.3,4.218,
10105,18,'cherrybranch',17/6/2019 22:08:58-04:04,32.94,19.36,11.39,3.59,-0.026,4.7,8.5,6.95,17/6/2019 22:08:58.4-04:04,34.9479,-76.80938667,358.3,4.27,
10107,18,'cherrybranch',17/6/2019 22:09:00-04:04,32.94,19.36,11.39,3.59,-0.026,4.7,7.9,6.95,17/6/2019 22:09:00.411-04:04,34.94797667,-76.809395,358.2,4.27,
10109,18,'cherrybranch',17/6/2019 22:09:02-04:04,32.94,19.36,11.39,3.59,-0.026,4.7,5.2,6.95,17/6/2019 22:09:02.324-04:04,34.94805667,-76.809395,357.9,4.373,
10111,18,'cherrybranch',17/6/2019 22:09:04-04:04,32.94,19.36,11.39,3.59,-0.026,4.6,5.3,6.95,17/6/2019 22:09:04.339-04:04,34.94814,-76.80939667,357.9,4.424,
10113,18,'cherrybranch',17/6/2019 22:09:06-04:04,32.94,19.36,11.39,3.59,-0.026,4.7,8,6.96,17/6/2019 22:09:06.352-04:04,34.94822333,-76.80940167,357.5,4.476,
10115,18,'cherrybranch',17/6/2019 22:09:08-04:04,32.93,19.36,11.39,3.59,-0.026,4.7,7.6,6.95,17/6/2019 22:09:08.362-04:04,34.94830833,-76.80940667,356.8,4.63,
10117,18,'cherrybranch',17/6/2019 22:09:10-04:04,32.94,19.36,11.39,3.6,-0.026,4.7,4.7,6.95,17/6/2019 22:09:10.373-04:04,34.94839667,-76.80941667,356.1,4.733,
10119,18,'cherrybranch',17/6/2019 22:09:12-04:04,32.93,19.36,11.39,3.6,-0.026,4.7,6.3,6.95,17/6/2019 22:09:12.387-04:04,34.94848333,-76.80942,355.9,4.784,
10121,18,'cherrybranch',17/6/2019 22:09:14-04:04,32.93,19.36,11.39,3.6,-0.026,4.8,7.3,6.96,17/6/2019 22:09:14.398-04:04,34.94857,-76.80942333,355.4,4.836,
10123,18,'cherrybranch',17/6/2019 22:09:16-04:04,32.93,19.36,11.39,3.6,-0.026,4.8,6.3,6.95,17/6/2019 22:09:16.312-04:04,34.948655,-76.80943167,354.9,4.836,
10125,18,'cherrybranch',17/6/2019 22:09:18-04:04,32.93,19.36,11.39,3.6,-0.026,4.9,5.3,6.95,17/6/2019 22:09:18.328-04:04,34.94874333,-76.80943833,354.6,4.939,
10127,18,'cherrybranch',17/6/2019 22:09:20-04:04,32.93,19.36,11.39,3.6,-0.026,4.9,5.2,6.95,17/6/2019 22:09:20.342-04:04,34.94883167,-76.80944667,354.1,4.939,
10129,18,'cherrybranch',17/6/2019 22:09:22-04:04,32.93,19.36,11.39,3.6,-0.027,4.8,4.9,6.96,17/6/2019 22:09:22.354-04:04,34.94892333,-76.80946,353.8,4.939,
10133,18,'cherrybranch',17/6/2019 22:09:26-04:04,32.93,19.36,11.39,3.6,-0.026,4.6,6.5,6.96,17/6/2019 22:09:26.378-04:04,34.9491,-76.80947667,352.9,4.836,
10135,18,'cherrybranch',17/6/2019 22:09:28-04:04,32.93,19.36,11.39,3.6,-0.026,4.6,5.6,6.95,17/6/2019 22:09:28.389-04:04,34.94918167,-76.80949333,352.1,4.836,
10137,18,'cherrybranch',17/6/2019 22:09:30-04:04,32.93,19.36,11.39,3.6,-0.026,4.8,4.9,6.95,17/6/2019 22:09:30.399-04:04,34.94926333,-76.80951,351.7,4.784,
10139,18,'cherrybranch',17/6/2019 22:09:32-04:04,32.93,19.36,11.39,3.6,-0.026,4.7,7.9,6.95,17/6/2019 22:09:32.412-04:04,34.94934833,-76.80952333,351.6,4.784,
10141,18,'cherrybranch',17/6/2019 22:09:34-04:04,32.93,19.36,11.39,3.6,-0.026,4.6,7.2,6.96,17/6/2019 22:09:34.326-04:04,34.94943,-76.80953833,351.3,4.784,
10143,18,'cherrybranch',17/6/2019 22:09:36-04:04,32.93,19.36,11.39,3.6,-0.026,4.7,8.9,6.95,17/6/2019 22:09:36.34-04:04,34.94952,-76.809555,351.3,4.784,
10145,18,'cherrybranch',17/6/2019 22:09:38-04:04,32.93,19.36,11.39,3.6,-0.027,4.7,7,6.96,17/6/2019 22:09:38.35-04:04,34.94961,-76.80957,351.5,4.836,
10147,18,'cherrybranch',17/6/2019 22:09:40-04:04,32.92,19.36,11.39,3.6,-0.026,4.8,7,6.95,17/6/2019 22:09:40.36-04:04,34.949695,-76.80958167,351.7,4.784,
10149,18,'cherrybranch',17/6/2019 22:09:42-04:04,32.93,19.36,11.39,3.6,-0.026,4.7,6.9,6.96,17/6/2019 22:09:42.37-04:04,34.94978667,-76.80959667,351.8,4.836,
10151,18,'cherrybranch',17/6/2019 22:09:44-04:04,32.93,19.36,11.39,3.6,-0.027,4.6,3.3,6.95,17/6/2019 22:09:44.383-04:04,34.94986833,-76.80961167,351.7,4.784,
10153,18,'cherrybranch',17/6/2019 22:09:46-04:04,32.93,19.36,11.39,3.6,-0.027,4.8,6.1,6.96,17/6/2019 22:09:46.394-04:04,34.949955,-76.80963,351.8,4.784,
10155,18,'cherrybranch',17/6/2019 22:09:48-04:04,32.92,19.36,11.39,3.6,-0.026,4.7,8.9,6.95,17/6/2019 22:09:48.41-04:04,34.95004,-76.80964667,351.7,4.784,
10159,18,'cherrybranch',17/6/2019 22:09:52-04:04,32.92,19.36,11.39,3.6,-0.027,4.7,6,6.95,17/6/2019 22:09:52.333-04:04,34.95020333,-76.80967833,351.7,4.784,
10161,18,'cherrybranch',17/6/2019 22:09:54-04:04,32.92,19.36,11.39,3.6,-0.027,4.7,5,6.95,17/6/2019 22:09:54.348-04:04,34.95028167,-76.80969667,351.5,4.733,
10163,18,'cherrybranch',17/6/2019 22:09:56-04:04,32.92,19.36,11.39,3.6,-0.026,4.8,4.4,6.95,17/6/2019 22:09:56.361-04:04,34.95036667,-76.809715,351.4,4.784,
10165,18,'cherrybranch',17/6/2019 22:09:58-04:04,32.92,19.36,11.39,3.6,-0.026,4.8,7.2,6.96,17/6/2019 22:09:58.371-04:04,34.95045167,-76.80973333,351.3,4.784,
10167,18,'cherrybranch',17/6/2019 22:10:00-04:04,32.92,19.36,11.39,3.6,-0.026,4.8,10.1,6.95,17/6/2019 22:10:00.383-04:04,34.95054167,-76.809745,351.4,4.836,
10169,18,'cherrybranch',17/6/2019 22:10:02-04:04,32.92,19.36,11.39,3.61,-0.027,4.7,6.3,6.96,17/6/2019 22:10:02.397-04:04,34.95063333,-76.80976167,350.9,4.836,
10171,18,'cherrybranch',17/6/2019 22:10:04-04:04,32.92,19.36,11.39,3.61,-0.027,4.7,6.2,6.95,17/6/2019 22:10:04.426-04:04,34.950725,-76.80978333,350.7,4.836,
10173,18,'cherrybranch',17/6/2019 22:10:06-04:04,32.92,19.36,11.39,3.59,-0.026,4.9,7.8,6.96,17/6/2019 22:10:06.342-04:04,34.95081333,-76.809805,350.3,4.836,
10175,18,'cherrybranch',17/6/2019 22:10:08-04:04,32.92,19.36,11.39,3.59,-0.026,4.8,6.9,6.95,17/6/2019 22:10:08.356-04:04,34.95089667,-76.80982167,350.4,4.784,
10177,18,'cherrybranch',17/6/2019 22:10:10-04:04,32.92,19.36,11.39,3.6,-0.026,4.8,5.3,6.96,17/6/2019 22:10:10.366-04:04,34.95097667,-76.80984,350,4.784,
10179,18,'cherrybranch',17/6/2019 22:10:12-04:04,32.92,19.36,11.39,3.6,-0.026,4.6,9.2,6.95,17/6/2019 22:10:12.377-04:04,34.951055,-76.80985667,349.8,4.784,
10181,18,'cherrybranch',17/6/2019 22:10:14-04:04,32.92,19.36,11.39,3.59,-0.026,4.8,4.4,6.96,17/6/2019 22:10:14.391-04:04,34.95114,-76.80987333,349.5,4.784,
10183,18,'cherrybranch',17/6/2019 22:10:16-04:04,32.92,19.36,11.39,3.59,-0.026,4.6,4.9,6.95,17/6/2019 22:10:16.404-04:04,34.95122667,-76.809895,349.2,4.836,
10185,18,'cherrybranch',17/6/2019 22:10:18-04:04,32.92,19.36,11.39,3.57,-0.027,4.8,8.9,6.96,17/6/2019 22:10:18.414-04:04,34.95131,-76.80991667,348.7,4.784,
10187,18,'cherrybranch',17/6/2019 22:10:20-04:04,32.92,19.36,11.39,3.57,-0.027,4.7,6.9,6.95,17/6/2019 22:10:20.324-04:04,34.951395,-76.80994,348.5,4.836,
10189,18,'cherrybranch',17/6/2019 22:10:22-04:04,32.92,19.36,11.39,3.58,-0.026,4.7,4.6,6.96,17/6/2019 22:10:22.334-04:04,34.951475,-76.80996167,348.3,4.784,
10191,18,'cherrybranch',17/6/2019 22:10:24-04:04,32.92,19.36,11.39,3.58,-0.026,4.7,5.5,6.95,17/6/2019 22:10:24.344-04:04,34.95155833,-76.809985,347.8,4.836,
10193,18,'cherrybranch',17/6/2019 22:10:26-04:04,32.92,19.36,11.39,3.59,-0.026,4.7,6.9,6.96,17/6/2019 22:10:26.359-04:04,34.95164,-76.81000667,347.4,4.784,
10195,18,'cherrybranch',17/6/2019 22:10:28-04:04,32.92,19.36,11.39,3.59,-0.026,4.6,9.1,6.95,17/6/2019 22:10:28.374-04:04,34.951725,-76.81003167,347.1,4.784,
10197,18,'cherrybranch',17/6/2019 22:10:30-04:04,32.91,19.36,11.39,3.6,-0.026,4.8,6.2,6.96,17/6/2019 22:10:30.387-04:04,34.95181333,-76.810055,346.8,4.836,
10199,18,'cherrybranch',17/6/2019 22:10:32-04:04,32.91,19.36,11.39,3.6,-0.026,4.8,9.1,6.95,17/6/2019 22:10:32.396-04:04,34.951895,-76.81007667,346.4,4.836,
10201,18,'cherrybranch',17/6/2019 22:10:34-04:04,32.91,19.36,11.39,3.59,-0.027,4.7,6.3,6.96,17/6/2019 22:10:34.407-04:04,34.951975,-76.81010167,345.9,4.784,
